3,0.2599632740020752
3,0.2678794860839844
3,0.2645258903503418
3,0.267932653427124
3,0.27515125274658203
3,0.337338924407959
3,0.458690881729126
3,1.0563852787017822
3,3.487741708755493
3,13.638165950775146
5,0.5003764629364014
5,0.3485133647918701
5,0.35031819343566895
5,0.35370492935180664
5,0.36266517639160156
5,0.4077165126800537
5,0.5998857021331787
5,1.3615596294403076
5,4.6910741329193115
5,18.544925689697266
7,0.6540014743804932
7,0.506662130355835
7,0.5114402770996094
7,0.5193665027618408
7,0.5309574604034424
7,0.5940039157867432
7,0.8701980113983154
7,1.971179485321045
7,6.519038677215576
7,28.09833598136902
11,1.259763479232788
11,1.1104516983032227
11,1.1047463417053223
11,1.1197571754455566
11,1.19990873336792
11,1.2940514087677002
11,1.8628261089324951
11,4.064973592758179
11,15.253057479858398
11,62.59240221977234
